"","X.1","X","ID","Player","Season","Top.px...Location.","Left.px...location.","Date","Team","Opponent","Location","Quarter","Game_Clock","Outcome..1.if.made..0.otherwise.","Shot_Value","Shot_Distance.ft.","Team_Score","Opponent_Score"
"629618",629618,629618,"cassesa01","Sam Cassell",2004,"187",31,20104,"MIN","PHI","HOME","3","8:12",0,3,25,60,70
"629623",629623,629623,"cassesa01","Sam Cassell",2004,"41",3,20104,"MIN","PHI","HOME","4","3:05",0,3,24,94,94
"629628",629628,629628,"cassesa01","Sam Cassell",2004,"234",74,20304,"MIN","ORL","HOME","2","1:05",0,3,25,47,45
"629634",629634,629634,"cassesa01","Sam Cassell",2004,"50",2,20304,"MIN","ORL","HOME","3","2:35",0,3,24,72,69
"629637",629637,629637,"cassesa01","Sam Cassell",2004,"63",0,20304,"MIN","ORL","HOME","4","4:11",1,3,24,100,86
"629652",629652,629652,"cassesa01","Sam Cassell",2004,"234",61,20404,"MIN","ATL","AWAY","4","7:21",1,3,26,83,76
"629676",629676,629676,"cassesa01","Sam Cassell",2004,"224",58,20804,"MIN","MEM","HOME","3","4:03",1,3,25,66,66
"629728",629728,629728,"cassesa01","Sam Cassell",2004,"219",61,21904,"MIN","SAC","HOME","1","1:43",0,3,25,19,10
"629734",629734,629734,"cassesa01","Sam Cassell",2004,"57",3,21904,"MIN","SAC","HOME","4","6:32",0,3,24,74,68
"629735",629735,629735,"cassesa01","Sam Cassell",2004,"72",-1,21904,"MIN","SAC","HOME","4","5:25",1,3,24,79,70
"629745",629745,629745,"cassesa01","Sam Cassell",2004,"221",40,22004,"MIN","DET","AWAY","3","3:32",0,3,26,62,56
"629773",629773,629773,"cassesa01","Sam Cassell",2004,"131",15,22404,"MIN","MIL","AWAY","4","6:50",0,3,24,90,79
"629783",629783,629783,"cassesa01","Sam Cassell",2004,"216",53,22704,"MIN","GSW","HOME","1","4:45",1,3,25,16,18
"629787",629787,629787,"cassesa01","Sam Cassell",2004,"219",54,22704,"MIN","GSW","HOME","3","8:31",0,3,25,48,47
"629805",629805,629805,"cassesa01","Sam Cassell",2004,"277",87,22904,"MIN","PHI","AWAY","4","00:16.8",0,3,27,74,79
"629808",629808,629808,"cassesa01","Sam Cassell",2004,"251",77,30304,"MIN","DAL","HOME","2","4:50",0,3,26,54,48
"629820",629820,629820,"cassesa01","Sam Cassell",2004,"231",69,30504,"MIN","HOU","HOME","2","8:50",1,3,25,39,40
"629821",629821,629821,"cassesa01","Sam Cassell",2004,"154",18,30504,"MIN","HOU","HOME","2","4:56",1,3,25,51,50
"629837",629837,629837,"cassesa01","Sam Cassell",2004,"239",61,30704,"MIN","BOS","HOME","3","6:05",1,3,26,52,43
"629847",629847,629847,"cassesa01","Sam Cassell",2004,"106",-3,30904,"MIN","SEA","AWAY","1","3:21",1,3,25,19,19
"629848",629848,629848,"cassesa01","Sam Cassell",2004,"295",148,30904,"MIN","SEA","AWAY","1","2:30",0,3,26,19,21
"629868",629868,629868,"cassesa01","Sam Cassell",2004,"223",66,31004,"MIN","POR","AWAY","3","3:41",0,3,25,49,56
"629901",629901,629901,"cassesa01","Sam Cassell",2004,"155",13,31404,"MIN","POR","HOME","4","2:05",0,3,25,77,88
"629926",629926,629926,"cassesa01","Sam Cassell",2004,"226",59,31904,"MIN","PHO","AWAY","2","1:55",0,3,25,33,33
"629972",629972,629972,"cassesa01","Sam Cassell",2004,"260",100,32604,"MIN","LAL","AWAY","1","3:12",1,3,25,19,14
"629988",629988,629988,"cassesa01","Sam Cassell",2004,"287",155,32704,"MIN","LAC","AWAY","3","11:27",0,3,25,52,42
"629993",629993,629993,"cassesa01","Sam Cassell",2004,"260",89,32704,"MIN","LAC","AWAY","4","00:34.9",0,3,26,96,82
"630007",630007,630007,"cassesa01","Sam Cassell",2004,"270",115,32904,"MIN","HOU","AWAY","4","1:13",1,3,25,86,84
"630016",630016,630016,"cassesa01","Sam Cassell",2004,"264",99,33104,"MIN","SEA","HOME","3","10:21",0,3,26,42,40
"630019",630019,630019,"cassesa01","Sam Cassell",2004,"221",64,40204,"MIN","WAS","HOME","1","6:39",0,3,25,8,8
"630035",630035,630035,"cassesa01","Sam Cassell",2004,"257",104,40404,"MIN","MEM","HOME","2","4:48",0,3,25,37,38
"630038",630038,630038,"cassesa01","Sam Cassell",2004,"62",8,40404,"MIN","MEM","HOME","2","0:00",1,3,23,46,47
"630043",630043,630043,"cassesa01","Sam Cassell",2004,"52",8,40404,"MIN","MEM","HOME","3","7:22",1,3,23,55,52
"630062",630062,630062,"cassesa01","Sam Cassell",2004,"182",31,40804,"MIN","SAC","AWAY","2","8:05",0,3,25,25,26
"630072",630072,630072,"cassesa01","Sam Cassell",2004,"44",8,40804,"MIN","SAC","AWAY","4","9:31",1,3,23,71,72
"630075",630075,630075,"cassesa01","Sam Cassell",2004,"88",12,40804,"MIN","SAC","AWAY","4","7:16",0,3,23,73,74
"630076",630076,630076,"cassesa01","Sam Cassell",2004,"37",5,40804,"MIN","SAC","AWAY","4","4:20",0,3,24,77,75
"630081",630081,630081,"cassesa01","Sam Cassell",2004,"234",79,40904,"MIN","GSW","AWAY","1","9:37",1,3,24,9,2
"630091",630091,630091,"cassesa01","Sam Cassell",2004,"29",7,40904,"MIN","GSW","AWAY","3","5:21",0,3,23,57,56
"630093",630093,630093,"cassesa01","Sam Cassell",2004,"283",135,40904,"MIN","GSW","AWAY","3","00:02.9",0,3,26,65,61
"630117",630117,630117,"cassesa01","Sam Cassell",2004,"70",10,41404,"MIN","MEM","AWAY","3","6:48",1,3,23,69,48
"630130",630130,630130,"cassesa01","Sam Cassell",2004,"221",56,41804,"MIN","DEN","HOME","3","8:12",1,3,25,68,48
"630131",630131,630131,"cassesa01","Sam Cassell",2004,"262",104,41804,"MIN","DEN","HOME","3","2:40",0,3,25,77,59
"630149",630149,630149,"cassesa01","Sam Cassell",2004,"57",0,42104,"MIN","DEN","HOME","2","0:00",0,3,24,50,36
"630152",630152,630152,"cassesa01","Sam Cassell",2004,"226",64,42104,"MIN","DEN","HOME","3","4:54",0,3,25,55,40
"630162",630162,630162,"cassesa01","Sam Cassell",2004,"39",2,42404,"MIN","DEN","AWAY","1","6:13",0,3,24,6,11
"630164",630164,630164,"cassesa01","Sam Cassell",2004,"62",10,42404,"MIN","DEN","AWAY","1","1:09",1,3,23,15,27
"630168",630168,630168,"cassesa01","Sam Cassell",2004,"218",51,42404,"MIN","DEN","AWAY","3","10:48",1,3,25,48,55
"630170",630170,630170,"cassesa01","Sam Cassell",2004,"228",68,42704,"MIN","DEN","AWAY","1","10:32",0,3,25,0,0
"630176",630176,630176,"cassesa01","Sam Cassell",2004,"57",10,42704,"MIN","DEN","AWAY","3","6:12",1,3,23,54,48
"630177",630177,630177,"cassesa01","Sam Cassell",2004,"256",99,42704,"MIN","DEN","AWAY","4","7:59",0,3,25,71,65
"630183",630183,630183,"cassesa01","Sam Cassell",2004,"249",86,43004,"MIN","DEN","HOME","1","8:08",0,3,25,11,4
"630184",630184,630184,"cassesa01","Sam Cassell",2004,"257",92,43004,"MIN","DEN","HOME","1","6:51",1,3,25,14,8
"630199",630199,630199,"cassesa01","Sam Cassell",2004,"201",36,50404,"MIN","SAC","HOME","2","6:35",0,3,25,32,42
"630206",630206,630206,"cassesa01","Sam Cassell",2004,"270",130,50404,"MIN","SAC","HOME","3","6:55",1,3,25,56,60
"630212",630212,630212,"cassesa01","Sam Cassell",2004,"65",-3,50404,"MIN","SAC","HOME","4","2:53",0,3,24,86,89
"630228",630228,630228,"cassesa01","Sam Cassell",2004,"63",15,50804,"MIN","SAC","HOME","4","5:43",0,3,23,75,81
"630235",630235,630235,"cassesa01","Sam Cassell",2004,"260",107,51004,"MIN","SAC","AWAY","1","3:21",0,3,25,13,10
"630236",630236,630236,"cassesa01","Sam Cassell",2004,"242",79,51004,"MIN","SAC","AWAY","2","8:44",0,3,25,27,27
"630244",630244,630244,"cassesa01","Sam Cassell",2004,"106",17,51004,"MIN","SAC","AWAY","3","8:53",0,3,23,50,52
"630250",630250,630250,"cassesa01","Sam Cassell",2004,"275",135,51204,"MIN","SAC","AWAY","1","00:08.9",0,3,25,12,21
"630257",630257,630257,"cassesa01","Sam Cassell",2004,"198",46,51204,"MIN","SAC","AWAY","3","6:49",0,3,24,40,46
"630261",630261,630261,"cassesa01","Sam Cassell",2004,"36",5,51204,"MIN","SAC","AWAY","4","10:52",0,3,24,57,61
"630267",630267,630267,"cassesa01","Sam Cassell",2004,"274",151,51604,"MIN","SAC","AWAY","1","6:19",0,3,24,8,17
"630288",630288,630288,"cassesa01","Sam Cassell",2004,"264",115,51904,"MIN","SAC","HOME","3","3:39",0,3,25,57,54
"630289",630289,630289,"cassesa01","Sam Cassell",2004,"275",132,51904,"MIN","SAC","HOME","3","00:33.9",1,3,25,62,60
"630297",630297,630297,"cassesa01","Sam Cassell",2004,"259",87,52104,"MIN","LAL","HOME","2","3:49",0,3,26,34,39
"630302",630302,630302,"cassesa01","Sam Cassell",2004,"193",36,52104,"MIN","LAL","HOME","3","5:46",0,3,25,57,60
"630303",630303,630303,"cassesa01","Sam Cassell",2004,"239",61,52104,"MIN","LAL","HOME","3","1:58",0,3,26,67,73
"630304",630304,630304,"cassesa01","Sam Cassell",2004,"249",82,52504,"MIN","LAL","AWAY","1","10:14",1,3,25,7,4
"630307",630307,630307,"cassesa01","Sam Cassell",2004,"244",81,52504,"MIN","LAL","AWAY","1","6:43",0,3,25,13,11
"630309",630309,630309,"cassesa01","Sam Cassell",2004,"206",33,52504,"MIN","LAL","AWAY","2","7:07",1,3,26,26,30
"630310",630310,630310,"cassesa01","Sam Cassell",2004,"239",82,52504,"MIN","LAL","AWAY","2","3:16",0,3,25,32,37
"630312",630312,630312,"cassesa01","Sam Cassell",2004,"173",22,52504,"MIN","LAL","AWAY","2","1:08",1,3,25,35,42
"630316",630316,630316,"cassesa01","Sam Cassell",2004,"288",148,52704,"MIN","LAL","AWAY","3","7:33",1,3,26,50,54
"630319",630319,630319,"cassesa01","Sam Cassell",2004,"257",95,52704,"MIN","LAL","AWAY","3","2:45",0,3,25,58,69
"630333",630333,630333,"cassesa01","Sam Cassell",2005,"206",48,110304,"MIN","NYK","HOME","4","8:46",0,3,25,86,84
"630347",630347,630347,"cassesa01","Sam Cassell",2005,"224",58,110404,"MIN","DEN","AWAY","3","10:06",0,3,25,49,44
"630359",630359,630359,"cassesa01","Sam Cassell",2005,"239",86,110604,"MIN","NOH","HOME","2","1:54",1,3,24,54,36
"630363",630363,630363,"cassesa01","Sam Cassell",2005,"190",28,110604,"MIN","NOH","HOME","4","6:01",0,3,25,78,78
"630428",630428,630428,"cassesa01","Sam Cassell",2005,"272",133,112204,"MIN","DAL","AWAY","2","1:19",0,3,25,38,41
"630483",630483,630483,"cassesa01","Sam Cassell",2005,"269",122,120104,"MIN","GSW","AWAY","2","00:01.9",0,3,25,51,54
"630488",630488,630488,"cassesa01","Sam Cassell",2005,"218",49,120104,"MIN","GSW","AWAY","4","5:14",0,3,25,96,91
"630508",630508,630508,"cassesa01","Sam Cassell",2005,"242",45,120304,"MIN","PHO","AWAY","4","1:29",1,3,27,94,85
"630511",630511,630511,"cassesa01","Sam Cassell",2005,"219",40,120404,"MIN","LAC","AWAY","1","4:33",1,3,26,17,13
"630512",630512,630512,"cassesa01","Sam Cassell",2005,"274",86,120404,"MIN","LAC","AWAY","1","3:01",1,3,27,23,13
"630522",630522,630522,"cassesa01","Sam Cassell",2005,"292",118,120404,"MIN","LAC","AWAY","4","2:12",1,3,27,90,88
"630523",630523,630523,"cassesa01","Sam Cassell",2005,"229",54,120404,"MIN","LAC","AWAY","4","1:32",0,3,26,90,91
"630557",630557,630557,"cassesa01","Sam Cassell",2005,"269",102,121004,"MIN","SAC","HOME","3","2:20",0,3,26,70,74
"630571",630571,630571,"cassesa01","Sam Cassell",2005,"236",66,121104,"MIN","CHI","AWAY","3","4:46",0,3,25,53,67
"630586",630586,630586,"cassesa01","Sam Cassell",2005,"252",94,121404,"MIN","POR","HOME","3","5:15",0,3,25,60,55
"630628",630628,630628,"cassesa01","Sam Cassell",2005,"27",5,122104,"MIN","CLE","AWAY","4","1:31",1,3,24,91,99
"630631",630631,630631,"cassesa01","Sam Cassell",2005,"256",110,122304,"MIN","SAS","AWAY","1","6:54",0,3,24,8,12
"630659",630659,630659,"cassesa01","Sam Cassell",2005,"226",76,122904,"MIN","NYK","AWAY","4","4:54",1,3,24,83,81
"630661",630661,630661,"cassesa01","Sam Cassell",2005,"24",5,122904,"MIN","NYK","AWAY","4","1:33",0,3,24,85,94
"630700",630700,630700,"cassesa01","Sam Cassell",2005,"180",26,10505,"MIN","CHA","AWAY","4","3:48",0,3,25,80,82
"630703",630703,630703,"cassesa01","Sam Cassell",2005,"50",0,10705,"MIN","PHI","HOME","1","10:53",0,3,24,0,0
"630718",630718,630718,"cassesa01","Sam Cassell",2005,"50",15,10705,"MIN","PHI","HOME","4","9:20",1,3,23,72,66
"630734",630734,630734,"cassesa01","Sam Cassell",2005,"267",109,12805,"MIN","UTA","HOME","2","1:40",0,3,25,33,44
"630744",630744,630744,"cassesa01","Sam Cassell",2005,"195",40,13005,"MIN","SAC","HOME","2","1:53",0,3,25,35,33
"630762",630762,630762,"cassesa01","Sam Cassell",2005,"246",104,20205,"MIN","PHO","HOME","1","10:42",0,3,24,2,2
"630771",630771,630771,"cassesa01","Sam Cassell",2005,"221",61,20405,"MIN","HOU","HOME","2","2:03",0,3,25,54,48
"630775",630775,630775,"cassesa01","Sam Cassell",2005,"44",5,20405,"MIN","HOU","HOME","3","6:38",1,3,24,69,65
"630778",630778,630778,"cassesa01","Sam Cassell",2005,"254",97,20405,"MIN","HOU","HOME","4","2:55",0,3,25,100,100
"630794",630794,630794,"cassesa01","Sam Cassell",2005,"247",76,20605,"MIN","BOS","HOME","3","3:47",0,3,26,62,66
"630799",630799,630799,"cassesa01","Sam Cassell",2005,"326",137,20605,"MIN","BOS","HOME","4","00:01.9",0,3,29,100,103
"630810",630810,630810,"cassesa01","Sam Cassell",2005,"50",8,22505,"MIN","SEA","AWAY","4","10:40",0,3,23,71,69
"630832",630832,630832,"cassesa01","Sam Cassell",2005,"47",8,31505,"MIN","DAL","AWAY","4","2:11",1,3,23,94,87
"630835",630835,630835,"cassesa01","Sam Cassell",2005,"57",10,31605,"MIN","SAS","AWAY","2","8:58",0,3,23,24,37
"630837",630837,630837,"cassesa01","Sam Cassell",2005,"52",10,31605,"MIN","SAS","AWAY","2","6:01",0,3,23,31,38
"630871",630871,630871,"cassesa01","Sam Cassell",2005,"269",127,32605,"MIN","NJN","AWAY","4","10:26",1,3,25,76,61
"630881",630881,630881,"cassesa01","Sam Cassell",2005,"279",153,32705,"MIN","LAC","HOME","4","7:28",0,3,25,76,68
"630882",630882,630882,"cassesa01","Sam Cassell",2005,"262",112,32705,"MIN","LAC","HOME","4","2:03",1,3,25,83,80
"630890",630890,630890,"cassesa01","Sam Cassell",2005,"282",122,33105,"MIN","LAL","AWAY","4","3:29",1,3,26,97,83
"630895",630895,630895,"cassesa01","Sam Cassell",2005,"228",54,40105,"MIN","PHO","AWAY","2","5:44",0,3,26,33,41
"630900",630900,630900,"cassesa01","Sam Cassell",2005,"237",68,40105,"MIN","PHO","AWAY","4","10:47",0,3,25,73,76
"630904",630904,630904,"cassesa01","Sam Cassell",2005,"249",81,40105,"MIN","PHO","AWAY","4","2:17",0,3,25,95,98
"630905",630905,630905,"cassesa01","Sam Cassell",2005,"224",49,40105,"MIN","PHO","AWAY","4","00:54.9",0,3,26,97,104
"630911",630911,630911,"cassesa01","Sam Cassell",2005,"52",12,40305,"MIN","SAC","AWAY","2","5:49",1,3,23,38,35
"630912",630912,630912,"cassesa01","Sam Cassell",2005,"233",77,40305,"MIN","SAC","AWAY","2","4:37",0,3,25,38,37
"630924",630924,630924,"cassesa01","Sam Cassell",2005,"170",22,40605,"MIN","UTA","HOME","2","7:25",1,3,25,43,16
"630933",630933,630933,"cassesa01","Sam Cassell",2005,"254",115,40805,"MIN","DEN","HOME","3","6:08",1,3,24,59,65
"630936",630936,630936,"cassesa01","Sam Cassell",2005,"168",26,40805,"MIN","DEN","HOME","3","00:32.9",0,3,24,72,81
"630937",630937,630937,"cassesa01","Sam Cassell",2005,"60",13,40805,"MIN","DEN","HOME","4","11:36",1,3,23,76,81
"630943",630943,630943,"cassesa01","Sam Cassell",2005,"287",141,40805,"MIN","DEN","HOME","4","1:53",0,3,26,98,101
"630952",630952,630952,"cassesa01","Sam Cassell",2005,"269",110,40905,"MIN","ATL","AWAY","4","00:38.9",0,3,25,96,99
"630972",630972,630972,"cassesa01","Sam Cassell",2005,"277",135,41505,"MIN","UTA","AWAY","4","10:55",0,3,25,72,65
"630982",630982,630982,"cassesa01","Sam Cassell",2005,"244",74,41705,"MIN","SEA","HOME","4","00:07.9",0,3,26,94,109
"630992",630992,630992,"cassesa01","Sam Cassell",2005,"226",61,41805,"MIN","NOH","AWAY","3","3:19",1,3,25,68,66
"631021",631021,631021,"cassesa01","Sam Cassell",2006,"165",10,110205,"LAC","SEA","AWAY","4","4:11",0,3,26,85,87
"631022",631022,631022,"cassesa01","Sam Cassell",2006,"224",48,110205,"LAC","SEA","AWAY","4","3:41",1,3,26,88,87
"631023",631023,631023,"cassesa01","Sam Cassell",2006,"295",158,110205,"LAC","SEA","AWAY","4","2:15",1,3,26,93,89
"631099",631099,631099,"cassesa01","Sam Cassell",2006,"242",63,111305,"LAC","PHI","AWAY","3","8:18",1,3,26,62,70
"631115",631115,631115,"cassesa01","Sam Cassell",2006,"32",10,111805,"LAC","LAL","AWAY","1","9:53",1,3,23,7,2
"631119",631119,631119,"cassesa01","Sam Cassell",2006,"247",94,111805,"LAC","LAL","AWAY","2","4:10",0,3,25,43,40
"631158",631158,631158,"cassesa01","Sam Cassell",2006,"254",95,112505,"LAC","DEN","AWAY","2","6:27",1,3,25,36,35
"631160",631160,631160,"cassesa01","Sam Cassell",2006,"231",61,112505,"LAC","DEN","AWAY","2","5:55",0,3,25,36,37
"631195",631195,631195,"cassesa01","Sam Cassell",2006,"21",7,113005,"LAC","CLE","AWAY","3","8:49",1,3,23,56,56
"631246",631246,631246,"cassesa01","Sam Cassell",2006,"283",125,121005,"LAC","PHO","HOME","2","00:00.1",0,3,26,53,57
"631247",631247,631247,"cassesa01","Sam Cassell",2006,"256",72,121005,"LAC","PHO","HOME","3","10:55",0,3,27,55,59
"631278",631278,631278,"cassesa01","Sam Cassell",2006,"252",104,121305,"LAC","SAS","AWAY","2","3:51",0,3,24,39,38
"631298",631298,631298,"cassesa01","Sam Cassell",2006,"288",38,121405,"LAC","NOK","AWAY","2","0:00",0,3,31,50,59
"631313",631313,631313,"cassesa01","Sam Cassell",2006,"293",146,121705,"LAC","HOU","HOME","2","00:15.2",1,3,26,49,49
"631323",631323,631323,"cassesa01","Sam Cassell",2006,"239",92,122005,"LAC","NJN","AWAY","2","8:47",0,3,24,26,30
"631369",631369,631369,"cassesa01","Sam Cassell",2006,"57",2,122705,"LAC","SAC","HOME","3","7:46",0,3,24,52,63
"631391",631391,631391,"cassesa01","Sam Cassell",2006,"177",25,10106,"LAC","POR","AWAY","4","10:00",1,3,25,85,71
"631411",631411,631411,"cassesa01","Sam Cassell",2006,"280",156,10606,"LAC","SAC","AWAY","3","9:15",1,3,24,73,71
"631467",631467,631467,"cassesa01","Sam Cassell",2006,"236",58,11606,"LAC","UTA","HOME","3","3:48",1,3,26,63,56
"631491",631491,631491,"cassesa01","Sam Cassell",2006,"287",153,11806,"LAC","PHO","HOME","4","00:32.9",0,3,25,100,109
"631514",631514,631514,"cassesa01","Sam Cassell",2006,"198",25,12206,"LAC","GSW","HOME","2","2:26",1,3,26,61,47
"631522",631522,631522,"cassesa01","Sam Cassell",2006,"282",130,12206,"LAC","GSW","HOME","3","00:25.9",0,3,26,83,71
"631532",631532,631532,"cassesa01","Sam Cassell",2006,"274",122,12306,"LAC","GSW","AWAY","2","3:53",0,3,25,42,44
"631540",631540,631540,"cassesa01","Sam Cassell",2006,"229",58,12306,"LAC","GSW","AWAY","4","5:06",1,3,26,83,85
"631549",631549,631549,"cassesa01","Sam Cassell",2006,"265",91,12506,"LAC","NJN","HOME","2","2:17",1,3,26,41,30
"631565",631565,631565,"cassesa01","Sam Cassell",2006,"49",8,12706,"LAC","DEN","AWAY","3","9:15",0,3,23,61,60
"631572",631572,631572,"cassesa01","Sam Cassell",2006,"274",132,12706,"LAC","DEN","AWAY","4","5:43",0,3,25,92,78
"631573",631573,631573,"cassesa01","Sam Cassell",2006,"80",13,12706,"LAC","DEN","AWAY","4","5:29",0,3,23,92,78
"631578",631578,631578,"cassesa01","Sam Cassell",2006,"269",112,12806,"LAC","DEN","HOME","1","8:32",1,3,25,9,10
"631580",631580,631580,"cassesa01","Sam Cassell",2006,"285",127,12806,"LAC","DEN","HOME","1","7:26",1,3,26,14,12
"631608",631608,631608,"cassesa01","Sam Cassell",2006,"223",61,20106,"LAC","ORL","AWAY","2","1:50",1,3,25,56,45
"631612",631612,631612,"cassesa01","Sam Cassell",2006,"106",13,20106,"LAC","ORL","AWAY","3","3:22",0,3,23,73,70
"631625",631625,631625,"cassesa01","Sam Cassell",2006,"249",82,20306,"LAC","BOS","AWAY","3","7:08",0,3,25,59,57
"631631",631631,631631,"cassesa01","Sam Cassell",2006,"241",77,20306,"LAC","BOS","AWAY","4","3:38",1,3,25,87,78
"631632",631632,631632,"cassesa01","Sam Cassell",2006,"316",77,20306,"LAC","BOS","AWAY","4","1:41",1,3,31,94,81
"631635",631635,631635,"cassesa01","Sam Cassell",2006,"247",99,20506,"LAC","TOR","AWAY","1","3:32",0,3,24,16,17
"631638",631638,631638,"cassesa01","Sam Cassell",2006,"177",40,20506,"LAC","TOR","AWAY","3","7:34",0,3,24,62,62
"631651",631651,631651,"cassesa01","Sam Cassell",2006,"246",77,20506,"LAC","TOR","AWAY","1OT","2:56",0,3,25,107,107
"631660",631660,631660,"cassesa01","Sam Cassell",2006,"185",23,20706,"LAC","NYK","AWAY","3","3:11",1,3,26,58,51
"631661",631661,631661,"cassesa01","Sam Cassell",2006,"234",66,20706,"LAC","NYK","AWAY","4","1:49",1,3,25,80,78
"631663",631663,631663,"cassesa01","Sam Cassell",2006,"24",-1,20706,"LAC","NYK","AWAY","4","1:13",1,3,24,83,78
"631692",631692,631692,"cassesa01","Sam Cassell",2006,"280",99,21206,"LAC","CHI","HOME","4","3:45",0,3,27,83,89
"631696",631696,631696,"cassesa01","Sam Cassell",2006,"224",46,21206,"LAC","CHI","HOME","4","00:00.9",0,3,26,91,97
"631704",631704,631704,"cassesa01","Sam Cassell",2006,"257",91,21406,"LAC","HOU","HOME","2","2:25",0,3,26,43,53
"631712",631712,631712,"cassesa01","Sam Cassell",2006,"285",79,21406,"LAC","HOU","HOME","3","3:36",1,3,28,66,85
"631715",631715,631715,"cassesa01","Sam Cassell",2006,"288",151,21506,"LAC","GSW","AWAY","1","7:42",0,3,25,9,11
"631731",631731,631731,"cassesa01","Sam Cassell",2006,"252",100,22106,"LAC","DAL","AWAY","1","8:15",1,3,25,8,12
"631733",631733,631733,"cassesa01","Sam Cassell",2006,"50",7,22106,"LAC","DAL","AWAY","1","5:53",1,3,23,15,19
"631743",631743,631743,"cassesa01","Sam Cassell",2006,"193",35,22106,"LAC","DAL","AWAY","4","5:13",0,3,25,84,92
"631744",631744,631744,"cassesa01","Sam Cassell",2006,"279",135,22106,"LAC","DAL","AWAY","4","3:28",0,3,25,84,92
"631745",631745,631745,"cassesa01","Sam Cassell",2006,"62",3,22106,"LAC","DAL","AWAY","4","3:20",1,3,24,87,92
"631746",631746,631746,"cassesa01","Sam Cassell",2006,"193",40,22106,"LAC","DAL","AWAY","4","2:53",0,3,25,87,92
"631750",631750,631750,"cassesa01","Sam Cassell",2006,"237",53,22206,"LAC","HOU","AWAY","1","5:18",0,3,26,14,19
"631756",631756,631756,"cassesa01","Sam Cassell",2006,"265",102,22206,"LAC","HOU","AWAY","2","00:19.9",0,3,26,45,57
"631764",631764,631764,"cassesa01","Sam Cassell",2006,"249",63,22206,"LAC","HOU","AWAY","4","6:14",0,3,27,83,92
"631769",631769,631769,"cassesa01","Sam Cassell",2006,"31",0,22406,"LAC","LAL","HOME","2","3:29",0,3,24,42,34
"631770",631770,631770,"cassesa01","Sam Cassell",2006,"164",12,22406,"LAC","LAL","HOME","2","00:23.9",0,3,25,48,41
"631771",631771,631771,"cassesa01","Sam Cassell",2006,"218",43,22406,"LAC","LAL","HOME","3","9:59",0,3,26,50,48
"631790",631790,631790,"cassesa01","Sam Cassell",2006,"285",122,22706,"LAC","CHA","HOME","4","5:35",0,3,26,83,74
"631797",631797,631797,"cassesa01","Sam Cassell",2006,"233",46,30106,"LAC","NOK","HOME","2","7:31",0,3,27,34,34
"631800",631800,631800,"cassesa01","Sam Cassell",2006,"251",76,30106,"LAC","NOK","HOME","2","3:53",1,3,26,43,38
"631801",631801,631801,"cassesa01","Sam Cassell",2006,"37",-8,30106,"LAC","NOK","HOME","2","2:45",0,3,25,43,40
"631802",631802,631802,"cassesa01","Sam Cassell",2006,"247",77,30106,"LAC","NOK","HOME","2","00:49.9",0,3,26,45,48
"631803",631803,631803,"cassesa01","Sam Cassell",2006,"269",71,30106,"LAC","NOK","HOME","3","6:25",1,3,28,55,59
"631807",631807,631807,"cassesa01","Sam Cassell",2006,"277",140,30306,"LAC","UTA","AWAY","2","3:10",0,3,25,35,45
"631812",631812,631812,"cassesa01","Sam Cassell",2006,"269",132,30306,"LAC","UTA","AWAY","4","5:39",1,3,24,84,89
"631814",631814,631814,"cassesa01","Sam Cassell",2006,"265",125,30306,"LAC","UTA","AWAY","4","2:37",0,3,24,92,98
"631821",631821,631821,"cassesa01","Sam Cassell",2006,"234",82,30506,"LAC","MEM","HOME","3","5:42",0,3,24,65,65
"631851",631851,631851,"cassesa01","Sam Cassell",2006,"274",114,31006,"LAC","CHI","AWAY","3","6:58",1,3,26,65,53
"631852",631852,631852,"cassesa01","Sam Cassell",2006,"259",95,31006,"LAC","CHI","AWAY","3","5:17",0,3,25,67,57
"631857",631857,631857,"cassesa01","Sam Cassell",2006,"223",46,31106,"LAC","MIL","AWAY","1","6:33",1,3,26,15,7
"631859",631859,631859,"cassesa01","Sam Cassell",2006,"85",0,31106,"LAC","MIL","AWAY","1","5:07",1,3,24,20,10
"631873",631873,631873,"cassesa01","Sam Cassell",2006,"274",97,31306,"LAC","MIN","HOME","2","1:05",1,3,27,44,52
"631878",631878,631878,"cassesa01","Sam Cassell",2006,"295",130,31306,"LAC","MIN","HOME","4","3:10",0,3,27,83,83
"631881",631881,631881,"cassesa01","Sam Cassell",2006,"223",61,31506,"LAC","PHO","AWAY","1","7:54",0,3,25,4,14
"631900",631900,631900,"cassesa01","Sam Cassell",2006,"55",-5,31706,"LAC","PHI","HOME","1","1:22",0,3,25,23,16
"631901",631901,631901,"cassesa01","Sam Cassell",2006,"277",109,31706,"LAC","PHI","HOME","3","9:59",0,3,26,57,47
"631902",631902,631902,"cassesa01","Sam Cassell",2006,"200",25,31706,"LAC","PHI","HOME","3","4:52",1,3,26,74,57
"631913",631913,631913,"cassesa01","Sam Cassell",2006,"275",89,32006,"LAC","HOU","AWAY","3","11:05",1,3,27,49,47
"631914",631914,631914,"cassesa01","Sam Cassell",2006,"226",43,32006,"LAC","HOU","AWAY","3","10:41",0,3,26,49,47
"631920",631920,631920,"cassesa01","Sam Cassell",2006,"254",81,32006,"LAC","HOU","AWAY","4","1:28",1,3,26,94,85
"631922",631922,631922,"cassesa01","Sam Cassell",2006,"223",69,32106,"LAC","NOK","AWAY","1","7:09",0,3,24,13,5
